fips_fixed,county_fips,2016,2020,state,state_po,county_name,fixed_fips,size,POP_ESTIMATE_2020,vote_diff_pct_pop,vote_diff_pct_pop_zscore,pct_change_16_20
46063,46063,38.0,49.0,SOUTH DAKOTA,SD,HARDING,46063,xs,1308.0,0.008409785932721712,-1.0088122251534195,0.2894736842105263
46081,46081,3356.0,4537.0,SOUTH DAKOTA,SD,LAWRENCE,46081,xs,25844.0,0.04569726048599288,0.4677852823899772,0.35190703218116814
46085,46085,369.0,525.0,SOUTH DAKOTA,SD,LYMAN,46085,xs,3704.0,0.042116630669546434,0.3259910438220943,0.4227642276422765
46099,46099,30610.0,40482.0,SOUTH DAKOTA,SD,MINNEHAHA,46099,s,197695.0,0.0499355067148891,0.6356213692507949,0.3225089839921593
46117,46117,329.0,421.0,SOUTH DAKOTA,SD,STANLEY,46117,xs,2971.0,0.03096600471221811,-0.11557778574872622,0.27963525835866254
46129,46129,457.0,565.0,SOUTH DAKOTA,SD,WALWORTH,46129,xs,5294.0,0.02040045334340763,-0.5339774495478563,0.23632385120350108
46135,46135,3301.0,4016.0,SOUTH DAKOTA,SD,YANKTON,46135,xs,23286.0,0.03070514472215065,-0.12590793590682042,0.2166010299909118
46137,46137,353.0,481.0,SOUTH DAKOTA,SD,ZIEBACH,46137,xs,2395.0,0.05344467640918581,0.774585761080082,0.3626062322946175
47003,47003,3395.0,4453.0,TENNESSEE,TN,BEDFORD,47003,xs,50385.0,0.020998312989977175,-0.510301990843241,0.31163475699558174
47019,47019,3453.0,4529.0,TENNESSEE,TN,CARTER,47019,xs,56371.0,0.01908782884816661,-0.5859578553338325,0.31161309006660876
47021,47021,3878.0,5514.0,TENNESSEE,TN,CHEATHAM,47021,xs,41131.0,0.03977535192433931,0.23327555689100402,0.42186694172253736
47031,47031,4743.0,5705.0,TENNESSEE,TN,COFFEE,47031,xs,58139.0,0.0165465522282805,-0.6865933305935251,0.20282521610794846
47059,47059,4216.0,5199.0,TENNESSEE,TN,GREENE,47059,xs,70344.0,0.01397418401000796,-0.7884600444187944,0.2331593927893738
47063,47063,4075.0,5500.0,TENNESSEE,TN,HAMBLEN,47063,xs,64542.0,0.022078646462768428,-0.46752039374257814,0.3496932515337423
47073,47073,3507.0,4083.0,TENNESSEE,TN,HAWKINS,47073,xs,56721.0,0.010154969059078648,-0.9397023407898678,0.16424294268605655
47075,47075,3711.0,4012.0,TENNESSEE,TN,HAYWOOD,47075,xs,17826.0,0.016885448221698643,-0.673172926417781,0.08111021288062514
47089,47089,3494.0,4654.0,TENNESSEE,TN,JEFFERSON,47089,xs,54916.0,0.02112316993226018,-0.5053576106731337,0.3319977103606182
47107,47107,3510.0,4361.0,TENNESSEE,TN,MCMINN,47107,xs,53343.0,0.015953358453780254,-0.7100840190730023,0.2424501424501424
47127,47127,496.0,573.0,TENNESSEE,TN,MOORE,47127,xs,6470.0,0.011901081916537867,-0.870555638737675,0.155241935483871
47149,47149,36706.0,59341.0,TENNESSEE,TN,RUTHERFORD,47149,s,343298.0,0.06593396990369883,1.2691663103374207,0.6166566773824442
47187,47187,31013.0,50161.0,TENNESSEE,TN,WILLIAMSON,47187,s,249552.0,0.07672949926267872,1.6966731859051791,0.6174185019185503
48009,48009,394.0,446.0,TEXAS,TX,ARCHER,48009,xs,8556.0,0.006077606358111267,-1.1011673816307919,0.13197969543147203
48013,48013,4651.0,5876.0,TEXAS,TX,ATASCOSA,48013,xs,49128.0,0.02493486402865983,-0.354413142867447,0.2633842184476456
48017,48017,397.0,409.0,TEXAS,TX,BAILEY,48017,xs,6866.0,0.001747742499271774,-1.2726315598451285,0.030226700251889227
48027,48027,37801.0,57014.0,TEXAS,TX,BELL,48027,s,372258.0,0.05161205400555529,0.702013249643219,0.5082669770640988
48029,48029,319550.0,448452.0,TEXAS,TX,BEXAR,48029,xl,2015501.0,0.063955314336237,1.1908108326815947,0.4033860115787826
48053,48053,3797.0,5639.0,TEXAS,TX,BURNET,48053,xs,49483.0,0.03722490552310895,0.13227695496639633,0.4851198314458782
48069,48069,526.0,466.0,TEXAS,TX,CASTRO,48069,xs,7334.0,-0.008181074447777475,-1.6658163097514849,-0.11406844106463876
48073,48073,3469.0,4210.0,TEXAS,TX,CHEROKEE,48073,xs,50493.0,0.014675301526944328,-0.7606955366207612,0.21360622657826456
48083,48083,388.0,451.0,TEXAS,TX,COLEMAN,48083,xs,7688.0,0.008194588969823101,-1.017334102884587,0.16237113402061865
48107,48107,468.0,527.0,TEXAS,TX,CROSBY,48107,xs,5098.0,0.011573165947430365,-0.8835412299708935,0.12606837606837606
48113,48113,461080.0,598576.0,TEXAS,TX,DALLAS,48113,xl,2610112.0,0.05267819924968737,0.7442329877463072,0.29820421618808024
48167,48167,43658.0,58842.0,TEXAS,TX,GALVESTON,48167,m,351590.0,0.04318666628743707,0.36836484213612797,0.3477942186998946
48209,48209,33224.0,59524.0,TEXAS,TX,HAYS,48209,s,243968.0,0.10780102308499476,2.927116791466611,0.7915964363111003
48221,48221,4008.0,5648.0,TEXAS,TX,HOOD,48221,xs,62057.0,0.026427316821631727,-0.29531147131068686,0.40918163672654684
48243,48243,422.0,501.0,TEXAS,TX,JEFF DAVIS,48243,xs,1984.0,0.039818548387096774,0.23498615247320792,0.1872037914691944
48263,48263,59.0,47.0,TEXAS,TX,KENT,48263,xs,763.0,-0.015727391874180863,-1.9646532150784777,-0.2033898305084746
48273,48273,4716.0,5314.0,TEXAS,TX,KLEBERG,48273,xs,30986.0,0.019299038275350157,-0.5775938854623055,0.12680237489397794
48277,48277,3583.0,4458.0,TEXAS,TX,LAMAR,48277,xs,50131.0,0.017454269813089705,-0.6506473852233795,0.24420876360591692
48291,48291,4862.0,5785.0,TEXAS,TX,LIBERTY,48291,xs,92479.0,0.009980644254371262,-0.946605666242123,0.18983957219251346
48303,48303,28023.0,40017.0,TEXAS,TX,LUBBOCK,48303,s,311578.0,0.03849437380046088,0.18254835888154353,0.42800556685579694
48311,48311,40.0,53.0,TEXAS,TX,MCMULLEN,48311,xs,597.0,0.021775544388609715,-0.4795233457417697,0.32499999999999996
48319,48319,354.0,457.0,TEXAS,TX,MASON,48319,xs,3968.0,0.025957661290322582,-0.3139100005820723,0.29096045197740117
48349,48349,4002.0,5101.0,TEXAS,TX,NAVARRO,48349,xs,52838.0,0.020799424656497218,-0.5181780409381971,0.2746126936531734
48373,48373,4187.0,5387.0,TEXAS,TX,POLK,48373,xs,50503.0,0.023760964695166625,-0.40089998196582877,0.28660138524002865
48399,48399,453.0,552.0,TEXAS,TX,RUNNELS,48399,xs,9919.0,0.009980844843230164,-0.9465977228506051,0.2185430463576159
48401,48401,3935.0,4629.0,TEXAS,TX,RUSK,48401,xs,52252.0,0.013281788256908827,-0.8158791672075787,0.1763659466327827
48431,48431,70.0,51.0,TEXAS,TX,STERLING,48431,xs,1382.0,-0.013748191027496382,-1.8862761441677929,-0.27142857142857146
48439,48439,288392.0,411567.0,TEXAS,TX,TARRANT,48439,xl,2115840.0,0.05821564957652753,0.9635180277957741,0.4271096285611251
48453,48453,308260.0,435860.0,TEXAS,TX,TRAVIS,48453,l,1296613.0,0.09841024268613688,2.5552384838855886,0.4139362875494712
48463,48463,3867.0,4073.0,TEXAS,TX,UVALDE,48463,xs,24571.0,0.00838386716047373,-1.0098386179289687,0.05327126971812768
48477,48477,3382.0,4261.0,TEXAS,TX,WASHINGTON,48477,xs,35804.0,0.024550329572114848,-0.3696408467251507,0.25990538143110586
48497,48497,3412.0,4973.0,TEXAS,TX,WISE,48497,xs,68947.0,0.02264057899546028,-0.44526766176967636,0.4575029308323564
49003,49003,2282.0,4473.0,UTAH,UT,BOX ELDER,49003,xs,57946.0,0.03781106547475235,0.15548910151126014,0.9601226993865031
49011,49011,28776.0,57411.0,UTAH,UT,DAVIS,49011,m,363771.0,0.07871710499187676,1.775383093209838,0.9951000834028356
49015,49015,380.0,572.0,UTAH,UT,EMERY,49015,xs,9847.0,0.019498324362750077,-0.5697020841679488,0.5052631578947369
49017,49017,358.0,514.0,UTAH,UT,GARFIELD,49017,xs,5103.0,0.030570252792475015,-0.1312497052149616,0.4357541899441342
49021,49021,2450.0,4892.0,UTAH,UT,IRON,49021,xs,57713.0,0.04231282380053021,0.33376036292129746,0.996734693877551
49057,49057,23131.0,40695.0,UTAH,UT,WEBER,49057,s,262988.0,0.06678631724641429,1.3029195740511323,0.7593273096710043
05007,5007,28005.0,42249.0,ARKANSAS,AR,BENTON,05007,s,286618.0,0.04969680899315465,0.6261688529516333,0.5086234600964115
05013,5013,639.0,479.0,ARKANSAS,AR,CALHOUN,05013,xs,4736.0,-0.033783783783783786,-2.679692879426231,-0.2503912363067292
05015,5015,3342.0,4023.0,ARKANSAS,AR,CARROLL,05015,xs,28240.0,0.02411473087818697,-0.38689071289198224,0.2037701974865349
05093,5093,5670.0,4558.0,ARKANSAS,AR,MISSISSIPPI,05093,xs,40538.0,-0.02743105234594701,-2.4281224118741607,-0.19611992945326273
51003,51003,33345.0,42466.0,VIRGINIA,VA,ALBEMARLE,51003,s,112510.0,0.08106834948004622,1.8684932271744243,0.27353426300794714
51021,51021,453.0,532.0,VIRGINIA,VA,BLAND,51021,xs,6256.0,0.012627877237851663,-0.8417742805791079,0.17439293598233996
51023,51023,4494.0,5700.0,VIRGINIA,VA,BOTETOURT,51023,xs,33643.0,0.03584698154147965,0.07771066585096482,0.2683578104138853
51059,51059,355133.0,419943.0,VIRGINIA,VA,FAIRFAX,51059,l,1148627.0,0.056423886953728235,0.892563578489881,0.18249500891215398
51079,51079,2924.0,4163.0,VIRGINIA,VA,GREENE,51079,xs,20607.0,0.06012520017469792,1.0391369236198422,0.42373461012311897
51091,51091,371.0,417.0,VIRGINIA,VA,HIGHLAND,51091,xs,2240.0,0.020535714285714286,-0.5286210672057742,0.12398921832884091
51099,51099,4007.0,5404.0,VIRGINIA,VA,KING GEORGE,51099,xs,26826.0,0.052076343845523,0.7203992955926329,0.3486398802096331
51125,51125,3689.0,4327.0,VIRGINIA,VA,NELSON,51125,xs,14740.0,0.04328358208955224,0.37220274302803147,0.17294659799403633
51127,51127,3546.0,4621.0,VIRGINIA,VA,NEW KENT,51127,xs,23123.0,0.04649050728711673,0.4991981432350538,0.30315848843767634
51145,51145,4060.0,5320.0,VIRGINIA,VA,POWHATAN,51145,xs,30450.0,0.041379310344827586,0.29679289171379,0.31034482758620685
51163,51163,3508.0,4086.0,VIRGINIA,VA,ROCKBRIDGE,51163,xs,22650.0,0.025518763796909493,-0.3312905004042024,0.16476624857468636
51179,51179,27908.0,40245.0,VIRGINIA,VA,STAFFORD,51179,s,157765.0,0.07819858650524514,1.754849573196795,0.4420596244804358
51193,51193,3836.0,4501.0,VIRGINIA,VA,WESTMORELAND,51193,xs,18511.0,0.03592458538166496,0.0807838060506238,0.17335766423357657
05127,5127,602.0,483.0,ARKANSAS,AR,SCOTT,05127,xs,9834.0,-0.0121008745169819,-1.8210418132643775,-0.19767441860465118
05129,5129,601.0,588.0,ARKANSAS,AR,SEARCY,05129,xs,7840.0,-0.0016581632653061224,-1.4075066626284627,-0.021630615640598982
05143,5143,33366.0,43824.0,ARKANSAS,AR,WASHINGTON,05143,s,246774.0,0.042378856767730795,0.3363752923567779,0.31343283582089554
51670,51670,4724.0,5430.0,VIRGINIA,VA,HOPEWELL CITY,51670,xs,23009.0,0.030683645530009997,-0.12675931170819654,0.14944961896697717
51700,51700,45618.0,53099.0,VIRGINIA,VA,NEWPORT NEWS CITY,51700,s,186047.0,0.0402102694480427,0.2504984484700487,0.16399228374764352
51720,51720,383.0,464.0,VIRGINIA,VA,NORTON CITY,51720,xs,3681.0,0.022004889975550123,-0.47044117737023067,0.21148825065274157
51775,51775,4202.0,5148.0,VIRGINIA,VA,SALEM CITY,51775,xs,25403.0,0.03723969609888596,0.1328626671281643,0.2251308900523561
51820,51820,3764.0,4961.0,VIRGINIA,VA,WAYNESBORO CITY,51820,xs,22279.0,0.05372772566093631,0.7857946140435539,0.3180127523910734
51830,51830,5206.0,4790.0,VIRGINIA,VA,WILLIAMSBURG CITY,51830,xs,15471.0,-0.026889018163014672,-2.4066576617641,-0.07990779869381481
53003,53003,3134.0,4250.0,WASHINGTON,WA,ASOTIN,53003,xs,22324.0,0.04999104103207311,0.637820548340274,0.3560944479897894
53039,53039,4194.0,5959.0,WASHINGTON,WA,KLICKITAT,53039,xs,22814.0,0.0773647760147278,1.721830375549004,0.4208392942298522
53077,53077,31291.0,43179.0,WASHINGTON,WA,YAKIMA,53077,s,256733.0,0.046304916002228,0.4918486610839642,0.379917548176792
54013,54013,456.0,568.0,WEST VIRGINIA,WV,CALHOUN,54013,xs,6199.0,0.018067430230682368,-0.6263660104403247,0.2456140350877194
54017,54017,362.0,435.0,WEST VIRGINIA,WV,DODDRIDGE,54017,xs,7786.0,0.00937580272283586,-0.9705576101220432,0.201657458563536
54019,54019,4290.0,5063.0,WEST VIRGINIA,WV,FAYETTE,54019,xs,40428.0,0.019120411595923616,-0.5846675667126985,0.1801864801864801
54025,54025,3765.0,4655.0,WEST VIRGINIA,WV,GREENBRIER,54025,xs,32892.0,0.027058251246503708,-0.27032623939699685,0.23638778220451528
54055,54055,4704.0,5556.0,WEST VIRGINIA,WV,MERCER,54055,xs,59519.0,0.014314756632335893,-0.7749732451305109,0.18112244897959173
54085,54085,496.0,586.0,WEST VIRGINIA,WV,RITCHIE,54085,xs,8423.0,0.010685029087023627,-0.9187117715574639,0.18145161290322576
54099,54099,3357.0,4088.0,WEST VIRGINIA,WV,WAYNE,54099,xs,38873.0,0.018804825971754174,-0.5971648718171078,0.2177539469764671
54105,54105,386.0,466.0,WEST VIRGINIA,WV,WIRT,54105,xs,5188.0,0.015420200462606014,-0.7311972687721741,0.20725388601036276
55001,55001,3770.0,4329.0,WISCONSIN,WI,ADAMS,55001,xs,20677.0,0.027034869661943222,-0.2712521586204912,0.14827586206896548
55053,55053,3821.0,4256.0,WISCONSIN,WI,JACKSON,55053,xs,21096.0,0.020620022753128554,-0.5252824213376862,0.11384454331326888
55059,55059,35771.0,42193.0,WISCONSIN,WI,KENOSHA,55059,s,169195.0,0.03795620437956204,0.16123665474883286,0.1795309049229823
55087,55087,38087.0,47667.0,WISCONSIN,WI,OUTAGAMIE,55087,s,190966.0,0.0501659981357938,0.6447489130626396,0.2515293932312863
55101,55101,42512.0,50159.0,WISCONSIN,WI,RACINE,55101,s,197568.0,0.03870566083576288,0.1909154020626913,0.17987862250658648
55105,55105,39343.0,46658.0,WISCONSIN,WI,ROCK,55105,s,163758.0,0.04466957339488758,0.4270885010863078,0.18592888188496048
55113,55113,3504.0,4498.0,WISCONSIN,WI,SAWYER,55113,xs,18118.0,0.05486256761231924,0.8307347666536133,0.283675799086758
55125,55125,4770.0,5903.0,WISCONSIN,WI,VILAS,55125,xs,23097.0,0.04905398969563147,0.6007129757731597,0.23752620545073366
55137,55137,3792.0,4388.0,WISCONSIN,WI,WAUSHARA,55137,xs,24550.0,0.024276985743380854,-0.380465361419337,0.15717299578059074
55139,55139,37054.0,44060.0,WISCONSIN,WI,WINNEBAGO,55139,s,171815.0,0.040776416494485344,0.27291807671507623,0.1890754034652129
56013,56013,4200.0,5519.0,WYOMING,WY,FREMONT,56013,xs,39202.0,0.03364624253864599,-0.009439396342041642,0.31404761904761913
56033,56033,2927.0,4043.0,WYOMING,WY,SHERIDAN,56033,xs,31000.0,0.036,0.0837702522715059,0.38127775879740344
06003,6003,334.0,476.0,CALIFORNIA,CA,ALPINE,06003,xs,1205.0,0.11784232365145228,3.324755933472396,0.4251497005988023
06007,6007,41567.0,50426.0,CALIFORNIA,CA,BUTTE,06007,s,210151.0,0.04215540254388511,0.327526424099176,0.2131257969061997
06013,6013,319287.0,416386.0,CALIFORNIA,CA,CONTRA COSTA,06013,l,1166069.0,0.08327037250797337,1.9556941372265408,0.3041119744931675
06015,6015,3485.0,4677.0,CALIFORNIA,CA,DEL NORTE,06015,xs,27604.0,0.04318214751485292,0.36818589710391936,0.34203730272596844
06017,6017,36404.0,51621.0,CALIFORNIA,CA,EL DORADO,06017,s,191245.0,0.07956809328348453,1.8090825380070834,0.41800351609713227
06023,6023,33200.0,44768.0,CALIFORNIA,CA,HUMBOLDT,06023,s,136262.0,0.08489527527850758,2.020040875902644,0.34843373493975904
06027,6027,3155.0,4634.0,CALIFORNIA,CA,INYO,06027,xs,18987.0,0.07789540211723811,1.7428433615393748,0.4687797147385102
06043,6043,3122.0,4088.0,CALIFORNIA,CA,MARIPOSA,06043,xs,17119.0,0.05642852970383784,0.8927474330770346,0.3094170403587444
06047,6047,37317.0,48991.0,CALIFORNIA,CA,MERCED,06047,s,281830.0,0.04142213391051343,0.29848872043679714,0.312833293137176
06051,6051,2773.0,4013.0,CALIFORNIA,CA,MONO,06051,xs,13228.0,0.0937405503477472,2.37031697470669,0.44716913090515686
06055,6055,39199.0,49817.0,CALIFORNIA,CA,NAPA,06055,s,137459.0,0.0772448511919918,1.7170813091006563,0.27087425699635204
06063,6063,3459.0,4561.0,CALIFORNIA,CA,PLUMAS,06063,xs,19746.0,0.05580877139673858,0.8682047794780448,0.3185891876264817
06065,6065,373695.0,528340.0,CALIFORNIA,CA,RIVERSIDE,06065,xl,2422993.0,0.06382395656941642,1.185609017503508,0.4138267838745502
06067,6067,326023.0,440808.0,CALIFORNIA,CA,SACRAMENTO,06067,l,1586566.0,0.07234807754609641,1.5231672978365443,0.35207638724875245
06071,6071,340833.0,455859.0,CALIFORNIA,CA,SAN BERNARDINO,06071,xl,2183391.0,0.0526822726666914,0.7443942965361192,0.337484926635625
08025,8025,339.0,437.0,COLORADO,CO,CROWLEY,08025,xs,5688.0,0.017229254571026722,-0.6595580703681938,0.28908554572271394
08029,8029,4087.0,5887.0,COLORADO,CO,DELTA,08029,xs,31056.0,0.05795981452859351,0.9533868671675068,0.4404208465867385
08039,8039,3134.0,4490.0,COLORADO,CO,ELBERT,08039,xs,26216.0,0.05172413793103448,0.7064518137181822,0.43267389917038934
08049,8049,3358.0,4710.0,COLORADO,CO,GRAND,08049,xs,15747.0,0.08585762367435067,2.058150221191238,0.40262060750446693
08083,8083,3973.0,5836.0,COLORADO,CO,MONTEZUMA,08083,xs,25887.0,0.07196662417429597,1.5080616060514958,0.46891517744777245
08093,8093,3421.0,4903.0,COLORADO,CO,PARK,08093,xs,17418.0,0.08508439545297967,2.0275301033603177,0.4332066647179187
08101,8101,35875.0,43772.0,COLORADO,CO,PUEBLO,08101,s,168337.0,0.046911849444863575,0.5158834454016864,0.2201254355400697
08103,8103,436.0,561.0,COLORADO,CO,RIO BLANCO,08103,xs,6520.0,0.019171779141104295,-0.5826333933048414,0.286697247706422
08119,8119,3603.0,5278.0,COLORADO,CO,TELLER,08119,xs,24744.0,0.06769317814419658,1.338831594304497,0.46489036913683046
09005,9005,39775.0,50164.0,CONNECTICUT,CT,LITCHFIELD,09005,s,,,,0.2611942174732873
09007,9007,45357.0,56848.0,CONNECTICUT,CT,MIDDLESEX,09007,s,,,,0.2533456798289129
09013,9013,38506.0,44151.0,CONNECTICUT,CT,TOLLAND,09013,s,,,,0.14660052978756566
